business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id,stars_y,useful,funny,cool,text,date
Dtuf4vD0znzwJW9vk3iTNw,Tomo Japanese Steakhouse and Sushi Bar,"7411 N Keystone Ave, Ste A",Indianapolis,IN,46240,39.8887246,-86.1212129,4.0,246,1,"{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'True', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True'}","Steakhouses, Restaurants, Sushi Bars, Japanese","{'Monday': '0:0-0:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:30-21:30'}",UdKXbsNyrbUMKm3ou4B4Rw,SUFd_R_9HzYq5Ykv65sDiA,5,1,0,1,Excellent price for sushi and I love their specialties sushi menu. Snow mountain and Volcano sushi are remarkable sushi!,2015-02-16 18:33:44
bTve2mwLk5Zc01vRKqc2KQ,Red Hook Coffee & Tea,765 S 4th St,Philadelphia,PA,19147,39.9385518,-75.1496356,4.5,183,1,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'""}","Restaurants, Breakfast & Brunch, Vegan, Bagels, Food, Coffee & Tea","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}",yyAycjhj9pBUWYlZd75IZg,rZ4rHwgqTnP4NUcpG_MQvw,5,0,0,0,"This might be my favorite coffee shop in the city. The food is unbelievable. Anything I have ordered has been fresh, delicious and so enjoyable. The place has a cool edgy vibe and lots of comfy seating and some great seats outside when the weather is nice. Definitely worth checking out especially if you want a some food as well.",2016-05-07 01:15:03
my0bmPD5dgDFE1ia__LNlw,Nails & Beauty Lounge,953 E Brandon Blvd,Brandon,FL,33511,27.9371659,-82.2699586,3.5,84,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Waxing, Nail Salons, Hair Removal","{'Monday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",cbYsdDN5bomxCXCNnMps6g,-FFgJuDZLmcZtrxDTRC7sg,5,2,0,0,This is the place we have been searching for! My friend and I have tried several nail salons in Tampa and nobody could do designs and stuff like how we wanted so we found this place on Instagram and we will never go anywhere else again! We drive almost an hour to get here but it is so worth it! I have had 2 different people who both did exactly what I wanted and are extremely talented! Thank you Pamela and Steven! You all do amazing work!!!,2018-08-23 22:28:46
VVvUBlc_WIEb8obKGq39dA,Four Green Fields,"4100 George J Bean Pkwy, Airside E, Tampa International Airport",Tampa,FL,33607,27.9803985924,-82.5377866183,4.5,39,1,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': None, 'street': False, 'validated': None, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'HappyHour': 'False', 'BikeParking': 'False', 'CoatCheck': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}""}","Irish Pub, Bars, Restaurants, Irish, Nightlife","{'Monday': '5:0-21:30', 'Tuesday': '5:0-21:30', 'Wednesday': '5:0-21:30', 'Thursday': '5:0-21:30', 'Friday': '5:0-21:30', 'Saturday': '5:0-21:30', 'Sunday': '5:0-21:30'}",FpWzaYsVDGrU8w3134s1jg,1HQ3yuhqVJPqjCz1P6fDeA,4,2,0,2,"Nice little bar located at the very far end of Terminal E and Tampa International. The airport recently added several new restaurants with a ""local vibe"" and this is one of them. There isn't a ton of seating but it also isn't close to the TSA area so it's a bit hidden. Hey have TVs if you wanna catch a game while you wait for your flight. Food is very reasonably price for the portion size. Appetizers run from $5-$10 and majority of sandwiches are $12. I didn't order any food but it looked amazing! Drinks are tasty and Prices are not terrible. Think 22oz Jai Alai for $8.50. You cannot take alcoholic beverages into the terminal (Columbia does this I think). I had a Manhattan for $11 and it was very tasty. Staff is attentive and friendly. I know my new spot when I'm waiting on a Delta flight!",2016-10-13 22:00:07
dJfkfBbJz7wi0RgW-ph_Eg,Sake House,5106 E Fowler Ave,Tampa,FL,33617,28.055212,-82.399374,3.0,140,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HappyHour': 'True'}","Restaurants, Sushi Bars, Japanese","{'Monday': '11:0-23:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '12:30-2:0', 'Sunday': '12:30-22:0'}",Bhn9WcAe2rO26HT-TLKK_Q,D546DQFUUZk-DGsBJeqAbg,1,0,0,0,"Awefull!!!! 
If I could give zero or negative stars I would!
I've never wrote a review before, but I am going out of my way to say that I had the absolute worst dining experience at the Sake House!! 
And esp families, stay clear! 
So first off, I decided to take my 15 month old son out on a sushi date. We arrive at the Sake House at 4pm. There is only one other table and they were closing out. We sit down, and I immediately ask for a simple ice water with lemon. Waiter comes back 20 minutes later (no water). I order a simple roll for my son, to get him started  and a cold Sake. I said I will wait to order mine to get him settled. Another 30 min later, still no water, no food. Waiter comes back with hot Sake, instead of cold. 20 minutes later, the roll for my son (not how I asked) finally some cold Sake, then I have to request water, and then only one cup for my son, no lemon. When I see 2 going on a third table had come in and ordered, and a ""to go"" order is being placed, all with food and water, I became perturbed. The waiter never came back to see what I wanted. Never came back to check on the order. Finally after  nearly 2 hours of waiting and trying to deal with my antsy son, who waited so long to be served, and seeing one chef trying to make everyone's order I decided it was time to go. Finally after waiting another 5/10 minutes I had to walk up and ask for my check , which was only a $6 drink. Which I reluctantly paid. After being in the hospitality industry for years, I know what to expect, and I know what to forgive. I also know that English being a second language must be tough...BUT since he was able to wait in other tables i know that wasn't the issue. After 2 hours of waiting, and dealing with a fussy/hungry toddler as a single mother I feel like the least they could have done is offer a free drink, to say ""we understand we couldn't accommodate you, but we tried."" It's principal above all else. ...I just waisted 2 hours! And had to leave and take my baby somewhere else. Time is money! And I waisted 2 hours here! 
Time that is rare and I had to plan being a busy mother.
I should have listened to the other reviews about the shitty service here. 
Don't waste your time or money!!!
Stay away! Any other place is better than here!",2017-10-02 22:59:04
VbItL6RDULtnw4YvB6EhVg,Jon's Bar & Grille,300 South St,Philadelphia,PA,19147,39.9412993,-75.1477446,3.0,178,0,"{'Corkage': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'BYOBCorkage': ""'yes_free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'RestaurantsDelivery': 'False'}","Tex-Mex, Restaurants, American (Traditional), Nightlife, Bars","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}",y1CYqccQLsn8GGXYS4q6tQ,BmThnFPDalpbC1x98aXKaw,1,4,4,3,They served me a frozen pizza and skunked beer.  'Nuff said.,2008-04-30 14:54:01
CLEWowfkj-wKYJlQDqT1aw,Blow Bar Express Styling Salon,"310 S Dale Mabry Hwy, Ste 110",Tampa,FL,33609,27.9419745389,-82.5053069603,4.0,55,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Makeup Artists, Blow Dry/Out Services, Beauty & Spas, Hair Salons, Nail Salons, Eyebrow Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",u2vzZaOqJ2feRshaaF1doQ,NDZvyYHTUWWu-kqgQzzDGQ,5,2,0,1,"I go to blow bar to get my brows done by natalie (brow specialist) which i highly recommend she is great does a great job on my eyebrows! But then i got a blow by victoria!! Wow i was impress i have thin, straight, dead hair and she left me with the biggest volume ive ever had!!! Tried another girl but didnt like it as much so victoria will be my girl for ever; very beautiful clean place!!!",2016-03-07 00:02:18
Pr_Mlt9FqdcW7WCFGJmozA,The Cider Factory,420 S B St,Virginia City,NV,89440,39.305224,-119.652596,4.5,104,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Italian, Seafood, American (Traditional), Steakhouses, Restaurants, Comfort Food","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}",0oB9jIpB5eKvOnqDcXYRhg,OXdp673IwpF56oYs705JPQ,5,0,0,0,Very cute place and good food. Pear cider beer was really good the service was really good and great ambiance and the price was very reasonable,2016-07-03 22:22:45
VeqkfRUzZAKlQer3npXPdQ,New India's Kitchen,14222 Manchester Rd,Ballwin,MO,63011,38.5920571,-90.5035651,4.0,130,0,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'False'}","Restaurants, Indian, Buffets, Diners, Pakistani","{'Monday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",8KsAOhkgxmRVL_xqcOh0oQ,5LBa1w6O84T4wk4JU1l5Hw,1,0,1,0,"So my favourite Indian in St Louis is still Spice and Grill on Olive, Husband said lets have a change so we tried out Indias Kitchen this evening and ordered a portion of the goat curry.

Sorry to say this curry was not great, the sauce was very heavy on the salt and tomato and the goat was tough as an old boot, the naan bread was below mediocre. Only nice thing was the rice.  Very Very dissapointed",2013-09-04 00:59:33
VeqkfRUzZAKlQer3npXPdQ,New India's Kitchen,14222 Manchester Rd,Ballwin,MO,63011,38.5920571,-90.5035651,4.0,130,0,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'False'}","Restaurants, Indian, Buffets, Diners, Pakistani","{'Monday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",k5foen6qbRssONseGEc0aw,GZkFjlhsCmIxkxPywouEKQ,4,1,0,1,"This is a nice Indian buffet with a pretty wide selection.  There is nothing that will make you say ""wow"", but many good Indian dishes for a very reasonable price.  Would return again.",2016-07-03 21:20:01
EIlFs8kybcG-l60GJjNUIA,Domino's Pizza,"3800 Tampa Rd, Ste 180",Oldsmar,FL,34677,28.0420037,-82.6746125,2.5,20,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Pizza, Chicken Wings, Restaurants, Sandwiches","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '10:30-0:0'}",bg3TAimbMppppLUTfN46nA,R9VOYcIWbNA3Q3qiWF2SsQ,1,0,0,0,"AVOID AT ALL COSTS
By far the worst pizza I've had. Thin crust was not crunchy, olives were junk and salad was $6 for bad strands of lettuce and minimal cheese which looked horribly powdered. It came in a prepacked divider. Rip off. Not worth more than a dollar. 

Their knots were ok, and extremely unhealthy, but rest was crap.

I normally don't order from them or anyone else but good pizza like Grimaldi's, BJs or Mellow Mushroom but I hadn't gone grocery shopping and normally stock up on organic pizza from Publix or whole foods which btw is cheaper and tastier. But, this was the only place opened late. 

I never want dominoes again. It's just a reminder that corporate chains need to fall and get out the way. I rather pay for quality. Not preservatives and poison. 

Never Again!!! 

Calling card tomorrow to get refund! Waste of $30.",2017-02-09 06:35:49
QWqKTWQ2OiDgo3dzNkpung,Jong Ka Jib,6600 N 5th St,Philadelphia,PA,19126,40.0520643,-75.1273939,4.5,351,1,"{'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'Corkage': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'None'}","Korean, Restaurants","{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '10:30-22:30'}",MxQpzn4DLrQ6XuhEHkVvIw,QuZKJnltihmZ8jhwfxPeJA,5,1,0,0,"The best soon-dubu in the city!  This place is tucked away and once you walk in, it's like you've stepped into a Korean home.  Very welcoming, warm and inviting.

It's very vegetarian friendly!  The soft tofu is stewed and put into the dol sot pots which each and every stew feels like it's custom made for you. 

You can select from beef, seafood or mixed meats (seafood & beef), mushroom, and just plain.  They can adjust the spice as needed too.  I always get the extra hot with the hot temperature, can't beat it.  The rice also comes in a dol-sot which is great if you leave it in for a while, it burns the rice into a nice crispy shell.  DROOL.

Just thinking about this place makes my mouth salivate!  

If you're not into tofu, they also offer korean bbq meats (cooked in the back), with other soup/stew items.

Love this place!!!",2014-05-07 20:13:19
uW2oyOCEN3RgS7j2MfUIkg,The Bearded Lady Barbershop,2122 Magazine St,New Orleans,LA,70130,29.9297373,-90.0761184,4.5,46,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True'}","Barbers, Beauty & Spas","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0'}",IDLGZOMnn6JTFXAZ3k8l6Q,x_NfifOcHluxCC84iC-0Rg,5,1,0,1,"I got the hot shave and it did not disappoint. They do 6 towels and a facial massage with oils in between. Great shave, great environment.",2018-06-09 02:37:37
-DXNvQLhKwunHzg8OjkwXA,Northeast Auto Service,5155 E 65th St,Indianapolis,IN,46220,39.875143,-86.0824,4.5,54,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Automotive, Auto Repair","{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-14:0'}",V64jmILpu6ZGEv_vN_9cuQ,X6IsF3GWKr09aQlbrd4xOA,5,2,0,0,This place was awesome! I am driving cross country and hit a busted tire on the road and something came off the bottom of my car.  I called and Brian told me to come in and he would take a look.  They put my car up right away and patched things up. He was really nice and had me on my way in less than 30 minutes.  Definitely recommend this place.,2015-08-19 13:50:03
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,"7320 Hollister Ave, Ste 1",Goleta,CA,93117,34.4305419,-119.882367,4.0,189,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'DogsAllowed': 'True', 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'Corkage': 'False', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}"", 'BYOB': 'False'}","Burgers, Cafes, Restaurants, Mexican, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:30', 'Wednesday': '8:0-20:30', 'Thursday': '8:0-20:30', 'Friday': '8:0-20:30', 'Saturday': '8:0-20:30', 'Sunday': '8:0-20:30'}",yBcQi45-vXf9MeZS9ZXBmw,WGuhb1GYI_13pX_e92A7zg,4,0,0,0,The burgers are amazing! French fries are decent (so get the onion rings).,2012-11-07 02:38:30
AgbRp5NLsP1-J1fdg6Hdcw,Hands On Bicycle,1453 Gulf To Bay Blvd,Clearwater,FL,33755,27.963,-82.777749,5.0,13,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Sporting Goods, Bikes, Shopping","{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-14:0'}",5GGfWhVGmubQLmbVbye8vw,B6G4f3UX1Z5_CpyV1xXm8Q,5,0,0,0,Awesome little shop.  The owner really knows his stuff and you can tell he loves his work.  They have tires and other parts you won't find anywhere else.,2017-05-13 17:15:09
